Date,^GSPC Open,^GSPC High,^GSPC Low,^GSPC Close,^GSPC Adj Close,^GSPC Volume,^DJI Open,^DJI High,^DJI Low,^DJI Close,^DJI Adj Close,^DJI Volume
2021-01-04,0.8359768328780304,0.260021185511422,-1.7368091138571236,-1.4864762712025787,-1.4864762712025787,45.5854156991257,0.6874617801374409,0.12007029051431463,-1.536500279754034,-1.257907462087929,-1.257907462087929,51.28554110543588
2021-01-05,-1.7846752203106473,-0.8567096311512324,0.8796217322024288,0.7057631383362026,0.7057631383362026,-8.833119980692347,-1.391469867484208,-0.5537476396969462,0.8661946682424199,0.5533549647660873,0.5533549647660873,-30.295343057531422
2021-01-06,0.3827133068764019,1.2022679504866365,0.2775528898368426,0.5693603382474094,0.5693603382474094,27.828556641025887,0.5234850073999877,1.683057632721494,0.5666757095857229,1.4302551228400646,1.4302551228400646,35.49379485033484
2021-01-07,1.4046143047451256,0.7508013826150844,1.58957765380261,1.4738260107752972,1.4738260107752972,-17.33119677348105,1.7576867733629078,0.548895105235077,1.91079226603445,0.6844334160799298,0.6844334160799298,-15.67885570498995
2021-01-08,1.3282960932354548,0.3964241088179726,0.5005140490391203,0.5476837393515369,0.5476837393515369,-6.60924018202835,0.5434847201265026,-0.1691867098159426,-0.3390761226528678,0.18294393762899197,0.18294393762899197,-11.54861733498915
2021-01-11,-0.31267705439479304,-0.23101000986906037,0.14314524475288992,-0.6576327616621317,-0.6576327616621317,-6.661790417940194,-0.17463476079004658,-0.14039559664324472,0.12589310499163942,-0.2875096206320003,-0.2875096206320003,-6.674656291056726
2021-01-12,-0.03996905645689609,-0.18561840723725645,-0.3307110306611183,0.041570203056956405,0.041570203056956405,11.206188775766805,-0.0011587064478372803,0.05651709732937701,0.18372806586956347,0.19330719093165558,0.19330719093165558,1.6909018473947275
2021-01-13,0.01604090755932693,0.2667789440228212,0.3961413850652046,0.22730563867261075,0.22730563867261075,-8.18255951854601,0.2250281684268249,0.12465035844210906,0.33383890948521755,-0.026456980996594662,-0.026456980996594662,13.069728270347087
2021-01-14,0.33476855627764074,0.06907230248649521,0.03586610912959498,-0.3760513068743101,-0.3760513068743101,12.17644683099071,0.002538380278522541,0.22575634801540695,-0.03166005385837464,-0.22223686941634518,-0.22223686941634518,3.4626435083040725
2021-01-15,-0.6904551704127724,-0.9161547312891748,-1.1465847482565694,-0.7216000798278505,-0.7216000798278505,3.242811324105447,-0.5124802049421076,-0.9066108397079418,-1.2000171654523721,-0.5736041310717335,-0.5736041310717335,1.2058556218315524
2021-01-19,-0.1809655932449206,0.4161604267772498,0.8167386670458922,0.8103457635761656,0.8103457635761656,-6.8472638231994996,-0.12731579929586245,0.4663620811549344,0.8209832041604921,0.37658213161612814,0.37658213161612814,-11.386462566412696
2021-01-20,0.903918673638365,1.440994483715432,0.9438476800864041,1.3839417376510863,1.3839417376510863,-9.364259101791287,0.4203841966296248,0.4793176633197862,0.42920763377180765,0.8302233543656069,0.8302233543656069,-0.3681717451873586
2021-01-21,1.074852942578745,0.04403334222899716,0.7526223234278127,0.03166731613135491,0.03166731613135491,-1.421072773262897,0.5801482513687499,0.11595354771396493,0.39643779676527335,-0.03967358227439148,-0.03967358227439148,8.415433747768105
2021-01-22,-0.34330040823762303,-0.23697643804987925,-0.3814795347163267,-0.30151526629377107,-0.30151526629377107,12.690512592416075,-0.1811024166370662,-0.41869069461233416,-0.6849980221460811,-0.5759085770940695,-0.5759085770940695,4.038825989598733
2021-01-25,0.19334774268770047,0.17946930696917252,-0.871842838015138,0.36093175130174654,0.36093175130174654,31.465658450835733,-0.48835601391700606,-0.48835601391700606,-1.1205452353413197,-0.11937467856484242,-0.11937467856484242,8.112882104640285
2021-01-26,0.2924319862627628,0.30193362640846555,1.324297047997269,-0.1489943161153501,-0.1489943161153501,-13.161264873525022,-0.0687520298448243,0.42366066669509334,1.1633729748887605,-0.07419074935073762,-0.07419074935073762,-23.688231972916434
2021-01-27,-0.6787193673625181,-0.8840487717269332,-3.042347938068627,-2.601331512610035,-2.601331512610035,48.58168389988711,-0.24173522300805092,-0.7341479195479583,-2.338784519090875,-2.070181630110136,-2.070181630110136,41.74436387364204
2021-01-28,-2.1358526237801247,-0.16511822234587592,0.621511211523944,0.9713298778760395,0.9713298778760395,-35.53575739715593,-1.6862866559089034,0.18637141082760816,0.5621268496380991,0.9857461502382351,0.9857461502382351,-19.708568677170703
2021-01-29,0.5920017471123633,-1.3787326543218967,-1.654560087727663,-1.9500377654792,-1.9500377654792,-5.1257393288976765,0.5800689624264848,-1.2925891043100224,-1.7296080811368426,-2.0491934641313874,-2.0491934641313874,14.239256231155375
2021-02-01,-1.2486179977082,0.16582158425998664,0.8490914305827713,1.5924300234678626,1.5924300234678626,-20.05335589426986,-1.6472600931475856,-0.7160505001881093,0.5300381615899463,0.7618370881817567,0.7618370881817567,-43.52333221913058
2021-02-02,1.6129576134200094,1.5410521107889585,1.7618100199690563,1.3802528814310624,1.3802528814310624,1.422082864135312,0.7364344818065446,1.6497863424440997,0.8688132706323395,1.5618546428521187,1.5618546428521187,-4.087482059521801
2021-02-03,1.2691269125095175,0.11494349739965656,0.6529504276489971,0.10082606153447803,0.10082606153447803,-12.52666407566442,1.3541063593413178,-0.1529316749384114,0.8040732751379422,0.11763071010600122,0.11763071010600122,-8.637852082325647
2021-02-04,-0.09405081771315343,0.6453426075420712,0.522125667147375,1.0794847643921974,1.0794847643921974,0.2949476230777855,0.15670170913349976,0.8812005039555912,0.7067347933368937,1.0756422106507335,1.0756422106507335,10.177741629861261
2021-02-05,1.0794752345495233,0.5701108215065387,0.9925406947966592,0.3889919607763825,0.3889919607763825,0.004713737779736876,1.1516287573212376,0.5976407588659841,1.1175652337354416,0.29702520532731647,0.29702520532731647,-14.197376803230094
2021-02-08,0.36778425428652134,0.5431271883312647,0.45471879403937665,0.7372107476289037,0.7372107476289037,-4.852213819143835,0.312719710916141,0.42759835496098875,0.3467832345019343,0.7596529039100411,0.7596529039100411,9.327965930910176
2021-02-09,0.45879149162611194,0.06586772170167832,0.2578451253039528,-0.11141454217211749,-0.11141454217211749,-1.736894677857208,0.5393417645605109,0.16990249773563648,0.1750888701197343,-0.031642562298281565,-0.031642562298281565,-4.4546272996321
2021-02-10,0.2627937731377337,0.3350360702612752,-0.45456950753739933,-0.03452445223915674,-0.03452445223915674,5.716364307661091,0.21704404256272744,0.2286504871061379,-0.07856626114711268,0.19731616333390983,0.19731616333390983,5.749542880966661
2021-02-11,-0.11177815100297389,-0.14024862075906153,0.14018574596221567,0.16610748145877074,0.16610748145877074,-5.222001298578915,0.1223340735659683,0.10270630028897387,0.07376550982862436,-0.022591798850627075,-0.022591798850627075,-15.23449898846159
2021-02-12,-0.12135846606734713,0.2858879169551419,0.3948132702195514,0.46999709261626077,0.46999709261626077,-10.458731388187552,-0.14530586522681443,-0.2174253807694676,0.33052542096007903,0.08809531012077605,0.08809531012077605,-6.343562878595521
2021-02-16,0.712250600418996,0.33469910319398055,0.4615824796198595,-0.056943451541546654,-0.056943451541546654,20.1665019984118,0.1630687210938684,0.422676541809772,0.3047549266325317,0.20434568555202062,0.20434568555202062,22.419966605019862
2021-02-17,-0.5372833395304752,-0.4266809821719474,-0.5986553618690488,-0.032045334891695004,-0.032045334891695004,-6.710424485131757,0.04297901400378813,0.11088401937069524,-0.3336000749667639,0.28595388456044313,0.28595388456044313,4.252037830789961
2021-02-18,-0.06739268151687398,-0.2960983279470645,-0.3956072603470081,-0.4425614227243303,-0.4425614227243303,1.3229511639113616,0.23155264587586488,-0.2692929288347991,-0.1706674685826801,-0.3792956277827501,-0.3792956277827501,-5.234951727057031
2021-02-19,0.1352505284455143,0.2147100435529608,0.4632727135278891,-0.18566190956649256,-0.18566190956649256,1.072116521290224,-0.17274470401146763,0.2813959586526868,0.5864745605862346,0.0031132089925147177,0.0031132089925147177,7.979963150808136
2021-02-22,-0.912294947240164,-0.7018752859876471,-0.7292629260084678,-0.7762892893710862,-0.7762892893710862,19.98331733747466,-0.3912264820431525,0.018802770807501,-0.5824791562994789,0.08686409199094794,0.08686409199094794,9.230084395752536
2021-02-23,-0.735671090280184,-0.177972363409137,-1.7999749692595328,0.12555296115265333,0.12555296115265333,6.216492932613545,0.3841153065613106,-0.00031468745380943455,-0.4093523893337234,0.049668237273373536,0.049668237273373536,17.315021533990727
2021-02-24,0.4304848466056618,0.8350583276051056,1.4092514945177963,1.1287667670985946,1.1287667670985946,-4.612252621724765,-0.0067954579582015185,1.1192163871688434,0.8390240719742497,1.3370752070088567,1.3370752070088567,-11.55944504063543
2021-02-25,1.0806969239628192,-0.09243788208772359,-1.187457142428388,-2.478339442417185,-2.478339442417185,8.518984837079786,1.437845263079447,-0.07772896083108427,-0.4080992575091945,-1.7671401256638903,-1.7671401256638903,10.181651299382457
2021-02-26,-1.9635865187836614,-1.6424494416741684,-0.644435503750525,-0.47615322937987775,-0.47615322937987775,-0.3273791048674175,-1.750911690553271,-1.6832535844695813,-1.2280616638555863,-1.5068715525287764,-1.5068715525287764,15.877384433100536
2021-03-01,0.07420033183331,1.3740650043693323,1.3881151436575454,2.3512173225693522,2.3512173225693522,-24.36627162705199,-1.073817783600387,0.6890137202232115,0.4986717595032845,1.9311024444130347,1.9311024444130347,-32.2131222243022
2021-03-02,1.5783622224767746,-0.20688362011738745,0.6759145941878024,-0.8113678739508761,-0.8113678739508761,7.913181650356865,1.499897860930646,-0.14242115365171126,0.9969477502101969,-0.45764272456845867,-0.45764272456845867,-13.409828501351987
