Date,Adj Close_x,Adj Close_y,spread
2018-01-02,5288.60009765625,1030.5999755859375,41.39689493395724
2018-01-03,5331.27978515625,1038.31005859375,41.12398100937287
2018-01-04,5413.68994140625,1051.5799560546875,38.979519484150956
2018-01-05,5470.75,1061.68994140625,38.41673988830621
2018-01-08,5487.419921875,1064.02001953125,37.62880232513089
2018-01-09,5523.93994140625,1070.7900390625,37.567956379939915
2018-01-10,5504.68017578125,1066.6400146484375,37.02036344813837
2018-01-11,5488.5498046875,1062.7099609375,36.10740546827492
2018-01-12,5517.06005859375,1066.7900390625,34.85479999582708
2018-01-15,5509.68994140625,1066.5,35.9433001482455
2018-01-16,5513.81982421875,1067.8499755859375,36.52080424353903
2018-01-17,5493.990234375,1066.47998046875,38.859823042944754
2018-01-18,5494.830078125,1067.7900390625,40.01279355867291
2018-01-19,5526.509765625,1073.77001953125,40.06726559599883
2018-01-22,5541.990234375,1077.199951171875,40.60166210546072
2018-01-23,5535.259765625,1076.300048828125,40.96065631255465
2018-01-24,5495.16015625,1067.5899658203125,39.75098104861172
2018-01-25,5481.2099609375,1064.1700439453125,38.94036521377484
2018-01-26,5529.14990234375,1072.3900146484375,38.193437900475146
2018-01-29,5521.58984375,1069.9000244140625,37.11751435912947
2018-01-30,5473.77978515625,1061.9000244140625,38.0601185216276
2018-01-31,5481.93017578125,1063.0,37.63560910853107
2018-02-01,5454.5498046875,1059.27001953125,39.02697397412294
2018-02-02,5364.97998046875,1043.52001953125,40.03050882541754
2018-02-05,5285.830078125,1027.72998046875,39.04501648340772
2018-02-06,5161.81005859375,1001.6500244140625,36.16231170835465
2018-02-07,5255.89990234375,1021.6699829101562,38.583290970452026
2018-02-08,5151.68017578125,1001.1699829101562,37.57700815016847
2018-02-09,5079.2099609375,987.5499877929688,37.512161551530994
2018-02-12,5140.06005859375,998.780029296875,37.36053249081806
2018-02-13,5109.240234375,992.5499877929688,36.89516679891938
2018-02-14,5165.259765625,1001.6900024414062,35.55704132219637
2018-02-15,5222.52001953125,1009.5,32.65682851943586
2018-02-16,5281.580078125,1021.0,33.10997475366992
2018-02-19,5256.18017578125,1016.4199829101562,33.28086739092612
2018-02-20,5289.85986328125,1021.4000244140625,31.961311645049705
2018-02-21,5302.169921875,1023.6500244140625,31.90878400841848
2018-02-22,5309.22998046875,1024.02001953125,30.958234637166356
2018-02-23,5317.3701171875,1026.7099609375,32.12560898021866
2018-02-26,5344.259765625,1032.989990234375,33.37607987206093
2018-02-27,5343.93017578125,1032.0799560546875,32.527693629969235
2018-02-28,5320.490234375,1028.3399658203125,33.172013387124935
2018-03-01,5262.56005859375,1018.4400024414062,34.107565510878544
2018-03-02,5136.580078125,998.1799926757812,37.41140676045734
2018-03-05,5167.22998046875,1006.27001953125,39.768540740634535
2018-03-06,5170.22998046875,1009.25,42.18738798184643
2018-03-07,5187.830078125,1012.6699829101562,42.315371024390515
2018-03-08,5254.10009765625,1026.1400146484375,43.389966113144965
2018-03-09,5274.39990234375,1030.3199462890625,43.77293277954027
2018-03-12,5276.7099609375,1032.4000244140625,45.420927359702546
2018-03-13,5242.7900390625,1023.9299926757812,43.29542736794053
