Date,Adj Close_x,Adj Close_y,spread
2018-01-02,3979.530029296875,5288.60009765625,-1532.9413513467262
2018-01-03,4005.610107421875,5331.27978515625,-1534.9670266943976
2018-01-04,4057.919921875,5413.68994140625,-1542.2241338786916
2018-01-05,4097.0400390625,5470.75,-1552.2221195564498
2018-01-08,4114.52978515625,5487.419921875,-1565.5323780124754
2018-01-09,4141.64013671875,5523.93994140625,-1575.483772321345
2018-01-10,4157.5498046875,5504.68017578125,-1622.0152154282905
2018-01-11,4155.31005859375,5488.5498046875,-1634.306308843199
2018-01-12,4164.1201171875,5517.06005859375,-1620.8978833998517
2018-01-15,4164.4501953125,5509.68994140625,-1628.833806497728
2018-01-16,4163.9599609375,5513.81982421875,-1623.863584729581
2018-01-17,4148.60009765625,5493.990234375,-1617.3639489480174
2018-01-18,4142.06005859375,5494.830078125,-1605.3134478554402
2018-01-19,4159.08984375,5526.509765625,-1602.825495172303
2018-01-22,4176.8798828125,5541.990234375,-1617.8399562132126
2018-01-23,4161.990234375,5535.259765625,-1599.0472216628887
2018-01-24,4146.75,5495.16015625,-1613.0226682055381
2018-01-25,4144.22998046875,5481.2099609375,-1622.653153009972
2018-01-26,4162.009765625,5529.14990234375,-1605.190564583806
2018-01-29,4155.18994140625,5521.58984375,-1601.060369996746
2018-01-30,4126.56982421875,5473.77978515625,-1599.811038604099
2018-01-31,4111.64990234375,5481.93017578125,-1566.085551237291
2018-02-01,4103.6298828125,5454.5498046875,-1579.7183452926784
2018-02-02,4053.590087890625,5364.97998046875,-1583.5120771974598
2018-02-05,3997.590087890625,5285.830078125,-1566.669156687285
2018-02-06,3896.590087890625,5161.81005859375,-1517.5592635712792
2018-02-07,3991.89990234375,5255.89990234375,-1586.845457946979
2018-02-08,3911.9599609375,5151.68017578125,-1554.0355303244214
2018-02-09,3876.330078125,5079.2099609375,-1565.4305125052006
2018-02-12,3918.179931640625,5140.06005859375,-1576.3176572594512
2018-02-13,3884.7099609375,5109.240234375,-1549.7646784669314
2018-02-14,3892.159912109375,5165.259765625,-1506.5155372725067
2018-02-15,3910.110107421875,5222.52001953125,-1480.024746202438
2018-02-16,3941.18994140625,5281.580078125,-1474.2404197156784
2018-02-19,3922.4599609375,5256.18017578125,-1467.5341846095325
2018-02-20,3938.6201171875,5289.85986328125,-1461.5555509702108
2018-02-21,3950.27001953125,5302.169921875,-1469.2152604469802
2018-02-22,3978.85009765625,5309.22998046875,-1511.1459585783095
2018-02-23,3972.530029296875,5317.3701171875,-1492.172228958735
2018-02-26,3992.5,5344.259765625,-1499.5142565945052
2018-02-27,4010.169921875,5343.93017578125,-1530.1328764452119
2018-02-28,3994.449951171875,5320.490234375,-1526.6263113697842
2018-03-01,3943.85009765625,5262.56005859375,-1497.820366169607
2018-03-02,3869.179931640625,5136.580078125,-1495.8039177310175
2018-03-05,3907.0400390625,5167.22998046875,-1530.052204404743
2018-03-06,3916.409912109375,5170.22998046875,-1543.1136430396073
2018-03-07,3929.199951171875,5187.830078125,-1547.4376874194531
2018-03-08,3974.52001953125,5254.10009765625,-1558.8534052765817
2018-03-09,3987.0400390625,5274.39990234375,-1560.0148866067775
2018-03-12,4002.469970703125,5276.7099609375,-1584.1541618456467
2018-03-13,3970.469970703125,5242.7900390625,-1563.2210420898327
2018-03-14,3929.31005859375,5233.35986328125,-1502.0966437318266
2018-03-15,3950.780029296875,5267.259765625,-1504.9996537877914
2018-03-16,3961.550048828125,5282.75,-1507.9709297163017
2018-03-19,3920.639892578125,5222.83984375,-1497.7546327192913
2018-03-20,3935.780029296875,5252.43017578125,-1494.116880367097
2018-03-21,3925.780029296875,5239.740234375,-1489.6652462637185
2018-03-22,3858.5,5167.2099609375,-1446.8669494529722
2018-03-23,3816.9599609375,5095.22021484375,-1447.6505239204434
2018-03-26,3797.02001953125,5066.27978515625,-1442.4107524806614
2018-03-27,3824.419921875,5115.740234375,-1439.9180527600975
2018-03-28,3852.3701171875,5130.43994140625,-1473.1293840746575
2018-03-29,3857.10009765625,5167.2998046875,-1444.3774525298231
2018-04-03,3831.429931640625,5152.1201171875,-1415.5544311196672
2018-04-04,3808.280029296875,5141.7998046875,-1386.1921637130736
2018-04-05,3889.02001953125,5276.669921875,-1389.7231104505008
2018-04-06,3870.070068359375,5258.240234375,-1375.6695960588522
2018-04-09,3870.64990234375,5263.39013671875,-1371.5136205177241
2018-04-10,3887.909912109375,5307.56005859375,-1356.9300747121642
2018-04-11,3856.60009765625,5277.93994140625,-1332.8802370355916
2018-04-12,3883.820068359375,5309.22021484375,-1348.2592819158426
2018-04-13,3888.320068359375,5315.02001953125,-1350.1731862076758
2018-04-16,3868.179931640625,5312.9599609375,-1317.7098773675552
2018-04-17,3899.719970703125,5353.5400390625,-1331.1943953592054
2018-04-18,3910.4599609375,5380.169921875,-1322.9745479042276
2018-04-19,3911.780029296875,5391.64013671875,-1313.7671382064873
2018-04-20,3921.199951171875,5412.830078125,-1308.724427011749
2018-04-23,3933.639892578125,5438.5498046875,-1304.3287199443093
2018-04-24,3931.590087890625,5444.16015625,-1295.2046801987317
2018-04-25,3893.070068359375,5413.2998046875,-1260.0356494184998
2018-04-26,3908.14990234375,5453.580078125,-1245.6045872725836
2018-04-27,3912.919921875,5483.18994140625,-1224.1712889890669
2018-04-30,3910.300048828125,5520.5,-1182.370355229452
2018-05-02,3920.89990234375,5529.22021484375,-1191.8199593286108
2018-05-03,3871.93994140625,5501.66015625,-1135.4549311864957
2018-05-04,3894.60009765625,5516.0498046875,-1159.9083606909326
2018-05-07,3889.260009765625,5531.419921875,-1135.384491522912
2018-05-08,3910.6298828125,5521.93017578125,-1181.505566863082
2018-05-09,3893.0,5534.6298828125,-1138.585463086194
2018-05-10,3884.5400390625,5545.9501953125,-1112.763444664327
2018-05-11,3884.39990234375,5541.93994140625,-1116.5334821559645
2018-05-14,3885.739990234375,5540.68017578125,-1120.0903695576335
2018-05-15,3876.570068359375,5553.16015625,-1091.8916982651117
2018-05-16,3857.68994140625,5567.5400390625,-1045.1483032727738
2018-05-17,3898.570068359375,5621.919921875,-1060.8433987612962
2018-05-18,3891.110107421875,5614.509765625,-1055.4660066403922
2018-05-21,3904.97998046875,5637.509765625,-1056.2411542545897
2018-05-22,3916.780029296875,5640.10009765625,-1073.877965023802
2018-05-23,3887.179931640625,5565.85009765625,-1097.3887341171003
2018-05-24,3860.06005859375,5548.4501953125,-1068.300901296394
2018-05-25,3857.06005859375,5542.5498046875,-1069.0588192685054
2018-05-28,3832.860107421875,5508.93017578125,-1061.1959191405513
2018-05-29,3760.510009765625,5438.06005859375,-1008.0465701176845
2018-05-30,3784.64990234375,5427.35009765625,-1060.1361101974117
2018-05-31,3764.219970703125,5398.39990234375,-1054.0661839224776
2018-06-01,3809.219970703125,5465.52978515625,-1064.0733909033097
2018-06-04,3834.89990234375,5472.91015625,-1100.7124685395493
2018-06-05,3799.14990234375,5460.9501953125,-1051.3912970301244
2018-06-06,3791.1298828125,5457.56005859375,-1041.0338567105118
2018-06-07,3791.969970703125,5448.35986328125,-1051.6740950241992
2018-06-08,3770.969970703125,5450.22021484375,-1013.8164348914779
2018-06-11,3814.280029296875,5473.91015625,-1064.3667574563515
2018-06-12,3816.7900390625,5453.3701171875,-1089.209348711588
2018-06-13,3813.93994140625,5452.72998046875,-1084.9639690118956
2018-06-14,3830.530029296875,5528.4599609375,-1037.6720129719988
2018-06-15,3803.260009765625,5501.8798828125,-1017.5069812026004
2018-06-18,3762.9599609375,5450.47998046875,-999.826250543445
2018-06-19,3745.800048828125,5390.6298828125,-1030.2615552835496
2018-06-20,3750.14990234375,5372.31005859375,-1056.0377137516907
2018-06-21,3727.5400390625,5316.009765625,-1073.5811388506463
2018-06-22,3763.570068359375,5387.3798828125,-1063.9721684438
2018-06-25,3710.489990234375,5283.85986328125,-1076.5045712513793
2018-06-26,3709.840087890625,5281.2900390625,-1077.9603604602016
2018-06-27,3729.110107421875,5327.2001953125,-1065.0820536968968
2018-06-28,3702.239990234375,5275.64013671875,-1070.5824980184352
2018-06-29,3719.860107421875,5323.52978515625,-1052.8965065067396
2018-07-02,3697.280029296875,5276.759765625,-1060.9607146186881
2018-07-03,3715.360107421875,5316.77001953125,-1051.9425631524064
2018-07-04,3720.10009765625,5320.5,-1056.3376727354016
2018-07-05,3747.22998046875,5366.31982421875,-1057.0227419964376
2018-07-06,3770.669921875,5375.77001953125,-1087.7522992395898
2018-07-09,3797.06005859375,5398.10986328125,-1110.649307616979
2018-07-10,3803.5400390625,5434.35986328125,-1085.5070150675792
2018-07-11,3779.780029296875,5353.93017578125,-1125.2083024168805
2018-07-12,3801.340087890625,5405.89990234375,-1110.1959130920595
2018-07-13,3804.080078125,5429.2001953125,-1091.5923950731285
2018-07-16,3806.669921875,5409.43017578125,-1115.8018148242554
2018-07-17,3817.639892578125,5422.5400390625,-1121.4962096576091
2018-07-18,3820.409912109375,5447.43994140625,-1101.3445572096662
2018-07-19,3809.429931640625,5417.06982421875,-1112.8932579672328
2018-07-20,3815.159912109375,5398.31982421875,-1141.4653472546106
2018-07-23,3832.280029296875,5378.25,-1190.8817496236843
2018-07-24,3862.469970703125,5434.18994140625,-1186.6921242420858
2018-07-25,3863.860107421875,5426.41015625,-1196.8548227516521
2018-07-26,3874.949951171875,5480.5498046875,-1161.724913717214
2018-07-27,3925.6298828125,5511.759765625,-1217.3883402837764
2018-07-30,3915.530029296875,5491.22021484375,-1220.6151508975981
2018-07-31,3899.0400390625,5511.2998046875,-1172.2691197782897
2018-08-01,3894.6201171875,5498.3701171875,-1177.6223648215919
2018-08-02,3862.260009765625,5460.97998046875,-1159.5421790531627
2018-08-03,3874.110107421875,5478.97998046875,-1161.8551134302725
2018-08-06,3866.550048828125,5477.18017578125,-1150.6957865935738
2018-08-07,3884.330078125,5521.31005859375,-1137.0436752566538
2018-08-08,3863.679931640625,5501.89990234375,-1121.056226981972
2018-08-09,3888.81005859375,5502.25,-1163.7831261990777
2018-08-10,3818.93994140625,5414.68017578125,-1131.5845614542104
2018-08-13,3801.929931640625,5412.31982421875,-1104.787076335011
2018-08-14,3810.39990234375,5403.41015625,-1128.215608540957
2018-08-15,3759.820068359375,5305.22021484375,-1139.7037455964391
2018-08-16,3775.639892578125,5349.02001953125,-1123.0216120484156
2018-08-17,3768.5,5344.93017578125,-1114.872555022559
2018-08-20,3787.7099609375,5379.64990234375,-1113.0817280547772
2018-08-21,3800.43994140625,5408.60009765625,-1105.952724886396
2018-08-22,3800.10009765625,5420.60986328125,-1093.3604135311862
2018-08-23,3799.090087890625,5419.330078125,-1092.9088828211434
2018-08-24,3805.570068359375,5432.5,-1090.8466683967436
2018-08-27,3820.860107421875,5479.10009765625,-1070.4561066539964
2018-08-28,3816.010009765625,5484.990234375,-1056.2521384148777
2018-08-29,3817.4599609375,5501.330078125,-1042.397739414675
2018-08-30,3781.679931640625,5478.06005859375,-1004.3351515530112
2018-08-31,3740.7099609375,5406.85009765625,-1005.3161278470197
2018-09-03,3729.60009765625,5413.7998046875,-979.3223647820487
2018-09-04,3705.219970703125,5342.7001953125,-1008.6305954469153
2018-09-05,3671.4599609375,5260.22021484375,-1033.2406002553362
2018-09-06,3651.8798828125,5243.83984375,-1016.0576325826732
2018-09-07,3640.780029296875,5252.22021484375,-988.6503637705327
2018-09-10,3668.360107421875,5269.6298828125,-1018.517294975899
2018-09-11,3668.85009765625,5283.7900390625,-1005.1970591860509
2018-09-12,3690.989990234375,5332.1298828125,-994.8084794763517
2018-09-13,3692.360107421875,5328.1201171875,-1001.1668418240097
2018-09-14,3709.56005859375,5352.56982421875,-1006.2005609702228
2018-09-17,3714.800048828125,5348.8701171875,-1018.8824368286987
2018-09-18,3730.8701171875,5363.7900390625,-1031.509143976412
2018-09-19,3732.050048828125,5393.740234375,-1003.5815373953092
2018-09-20,3768.830078125,5451.58984375,-1008.7786929641852
2018-09-21,3774.889892578125,5494.169921875,-976.5860915414441
2018-09-24,3747.219970703125,5476.169921875,-947.155486024858
2018-09-25,3750.81005859375,5479.10009765625,-950.3792865099431
2018-09-26,3743.580078125,5512.72998046875,-904.3560780836215
2018-09-27,3741.179931640625,5540.41015625,-872.5616730827624
2018-09-28,3706.739990234375,5493.490234375,-860.4461093415184
2018-10-01,3715.02001953125,5506.81982421875,-861.3097942392005
2018-10-02,3702.43994140625,5467.89013671875,-878.6752458295286
2018-10-03,3745.43994140625,5491.39990234375,-928.8742548959344
2018-10-04,3714.75,5410.85009765625,-956.8166647833013
2018-10-05,3686.659912109375,5359.35986328125,-960.1560628933739
2018-10-08,3639.219970703125,5300.25,-937.946392395861
2018-10-09,3653.1298828125,5318.5498046875,-943.4903685838772
2018-10-10,3575.340087890625,5206.22021484375,-922.475994074437
2018-10-11,3502.780029296875,5106.3701171875,-897.9467193938981
2018-10-12,3505.030029296875,5095.97998046875,-912.1937106023142
2018-10-15,3506.47998046875,5095.06982421875,-915.5893116021116
2018-10-16,3563.93994140625,5173.0498046875,-936.1047570524124
2018-10-17,3559.969970703125,5144.9501953125,-957.3992111695488
2018-10-18,3538.080078125,5116.7900390625,-948.0366427669887
2018-10-19,3521.27001953125,5084.66015625,-951.3514367088828
2018-10-22,3510.3798828125,5053.31005859375,-964.0341242776685
2018-10-23,3437.389892578125,4967.68994140625,-924.5378985602047
2018-10-24,3427.719970703125,4953.08984375,-922.5622266172013
2018-10-25,3400.02001953125,5032.2998046875,-795.8701852171271
2018-10-26,3373.510009765625,4967.3701171875,-815.3575393012798
2018-10-29,3406.02001953125,4989.35009765625,-849.104837554155
2018-10-30,3396.489990234375,4978.52978515625,-843.589178374019
2018-10-31,3447.070068359375,5093.43994140625,-815.3812449702828
2018-11-01,3503.260009765625,5085.77978515625,-919.3598135699704
2018-11-02,3521.929931640625,5102.1298828125,-935.0129034716401
2018-11-05,3508.340087890625,5101.39013671875,-912.4575162849205
2018-11-06,3498.06005859375,5075.18994140625,-921.0361217540622
2018-11-07,3561.8701171875,5137.93994140625,-967.6666155199264
2018-11-08,3552.22998046875,5131.4501953125,-957.631648464916
2018-11-09,3556.31005859375,5106.75,-989.325740503903
2018-11-12,3523.7099609375,5059.08984375,-981.1041931943137
2018-11-13,3548.610107421875,5101.85009765625,-981.0267134043379
2018-11-14,3538.830078125,5068.85009765625,-997.2622023364611
2018-11-15,3526.179931640625,5033.6201171875,-1010.8078386882326
2018-11-16,3529.820068359375,5025.2001953125,-1025.467528406215
2018-11-19,3503.39990234375,4985.4501953125,-1019.9292013328368
2018-11-20,3430.469970703125,4924.89013671875,-955.475866913599
2018-11-21,3471.360107421875,4975.5,-974.958140248701
2018-11-22,3426.889892578125,4938.14013671875,-936.0890489625936
2018-11-23,3441.429931640625,4946.9501953125,-952.202908119124
2018-11-26,3475.27001953125,4994.97998046875,-962.1803651458376
2018-11-27,3484.429931640625,4983.14990234375,-989.7119757792798
2018-11-28,3474.0,4983.240234375,-971.7430976702253
2018-11-29,3491.989990234375,5006.25,-979.5710096472285
2018-11-30,3487.89990234375,5003.919921875,-974.8900327304118
2018-12-03,3526.669921875,5053.97998046875,-991.2878958671345
2018-12-04,3482.909912109375,5012.66015625,-957.5961689159267
2018-12-05,3442.56005859375,4944.3701171875,-956.7202018943699
2018-12-06,3324.800048828125,4780.4599609375,-918.7711482031555
2018-12-07,3344.590087890625,4813.1298828125,-920.0244712209906
2018-12-10,3286.919921875,4742.3798828125,-891.9187206800216
2018-12-11,3334.7900390625,4806.2001953125,-910.1553310224554
2018-12-12,3401.239990234375,4909.4501953125,-920.811016584843
2018-12-13,3401.219970703125,4896.919921875,-933.3069733916836
2018-12-14,3384.2900390625,4853.7001953125,-947.5061297951197
2018-12-17,3331.260009765625,4799.8701171875,-910.4343827730963
2018-12-18,3316.679931640625,4754.080078125,-931.2318708239982
2018-12-19,3326.840087890625,4777.4501953125,-925.2778621913985
2018-12-20,3247.469970703125,4692.4599609375,-874.2152108686332
2018-12-21,3240.97998046875,4694.3798828125,-861.1704232277034
2018-12-24,3210.080078125,4626.39013671875,-876.1928683948972
2018-12-27,3164.97998046875,4598.60986328125,-826.6644688857705
2018-12-28,3209.0,4678.740234375,-821.9913466650487
2018-12-31,3243.6298828125,4730.68994140625,-829.4027147458064
2019-01-02,3223.139892578125,4689.39013671875,-835.5794479538963
2019-01-03,3221.5,4611.490234375,-910.6683160520852
2019-01-04,3317.050048828125,4737.1201171875,-948.8262709331921
2019-01-07,3340.780029296875,4719.169921875,-1007.4533914504027
2019-01-08,3382.969970703125,4773.27001953125,-1025.67350043036
2019-01-09,3404.260009765625,4813.580078125,-1021.8579230558908
2019-01-10,3413.159912109375,4805.66015625,-1045.0336797362625
2019-01-11,3411.72998046875,4781.33984375,-1066.9028641171235
2019-01-14,3394.550048828125,4762.75,-1056.0435983203197
2019-01-15,3422.0,4786.169921875,-1079.6772175201531
2019-01-16,3446.969970703125,4810.740234375,-1097.909368848238
2019-01-17,3429.719970703125,4794.3701171875,-1084.7102682816276
2019-01-18,3483.47998046875,4875.93017578125,-1095.303336367464
2019-01-21,3465.2900390625,4867.77978515625,-1072.2733015793674
2019-01-22,3449.199951171875,4847.52978515625,-1064.9423559259958
2019-01-23,3457.389892578125,4840.3798828125,-1086.1311081732129
2019-01-24,3458.280029296875,4871.9599609375,-1056.0768646260476
2019-01-25,3496.9599609375,4925.81982421875,-1068.5204982373052
2019-01-28,3466.659912109375,4888.580078125,-1053.8211868377794
2019-01-29,3477.60009765625,4928.18017578125,-1032.97429084564
2019-01-30,3488.39990234375,4974.759765625,-1004.9072677558934
2019-01-31,3491.6201171875,4992.72021484375,-992.4667741272806
2019-02-01,3507.840087890625,5019.259765625,-993.7308086031899
2019-02-04,3506.820068359375,5000.18994140625,-1011.0521586403174
2019-02-05,3559.27001953125,5083.33984375,-1017.8097361454738
2019-02-06,3577.77001953125,5079.0498046875,-1053.8116899007882
2019-02-07,3514.10009765625,4985.56005859375,-1038.1611586432873
2019-02-08,3473.72998046875,4961.64013671875,-992.8803393080752
2019-02-11,3496.3798828125,5014.47021484375,-978.8757623141873
2019-02-12,3526.93994140625,5056.35009765625,-989.3806346980336
2019-02-13,3535.14990234375,5074.27001953125,-985.53387935716
2019-02-14,3520.89990234375,5062.52001953125,-972.857134255939
2019-02-15,3567.97998046875,5153.18994140625,-962.8898837988318
2019-02-18,3593.39990234375,5168.5400390625,-991.1135371695009
2019-02-19,3585.47998046875,5160.52001953125,-985.557562815683
2019-02-20,3615.860107421875,5195.9501953125,-1002.2037110503452
2019-02-21,3586.14990234375,5196.10986328125,-951.11607070627
2019-02-22,3572.820068359375,5215.85009765625,-908.5264007538708
2019-02-25,3587.52001953125,5231.85009765625,-917.724433053927
2019-02-26,3604.800048828125,5238.72021484375,-940.4750085665264
2019-02-27,3595.610107421875,5225.35009765625,-938.0921182995953
2019-02-28,3604.47998046875,5240.52978515625,-938.116790658979
2019-03-01,3644.139892578125,5265.18994140625,-981.4399722217904
2019-03-04,3642.1298828125,5286.56982421875,-956.6146159920354
2019-03-05,3641.139892578125,5297.52001953125,-943.9674214439019
2019-03-06,3605.800048828125,5288.81005859375,-892.0993223674886
2019-03-07,3573.22998046875,5267.919921875,-857.1592304726373
2019-03-08,3536.610107421875,5231.22021484375,-831.086705605283
2019-03-11,3568.8701171875,5265.9599609375,-851.6456988454165
2019-03-12,3579.580078125,5270.25,-865.7142201944507
2019-03-13,3597.409912109375,5306.3798828125,-860.1474819386822
2019-03-14,3609.639892578125,5349.77978515625,-837.7116929635695
2019-03-15,3640.260009765625,5405.31982421875,-834.6593589893919
2019-03-18,3660.800048828125,5412.830078125,-862.3579681392002
2019-03-19,3688.489990234375,5425.89990234375,-896.7530660676948
2019-03-20,3655.639892578125,5382.66015625,-883.6825692141138
2019-03-21,3654.659912109375,5378.85009765625,-885.8127868875599
2019-03-22,3588.72998046875,5269.919921875,-881.7286725125632
2019-03-25,3560.679931640625,5260.64013671875,-842.9262546652035
2019-03-26,3591.570068359375,5307.3798828125,-849.137069678176
2019-03-27,3614.570068359375,5301.240234375,-894.7023417878236
2019-03-28,3601.070068359375,5296.5400390625,-876.261410162324
2019-03-29,3658.719970703125,5350.52978515625,-921.0926794833886
2019-04-01,3713.60009765625,5405.52978515625,-960.1658634978921
2019-04-02,3736.780029296875,5423.47021484375,-981.9594886629739
2019-04-03,3772.699951171875,5468.91015625,-998.0919525687541
2019-04-04,3782.219970703125,5463.7998046875,-1019.5211174960605
2019-04-05,3805.389892578125,5476.2001953125,-1046.8376234083134
2019-04-08,3793.080078125,5471.77978515625,-1030.1570721687867
2019-04-09,3790.2099609375,5436.419921875,-1060.597102400935
2019-04-10,3778.300048828125,5449.8798828125,-1026.7216756898442
2019-04-11,3807.739990234375,5485.72021484375,-1041.3460415200243
2019-04-12,3845.050048828125,5502.7001953125,-1088.32137971662
2019-04-15,3846.780029296875,5508.72998046875,-1085.2570536438961
2019-04-16,3860.169921875,5528.669921875,-1088.2694977070223
2019-04-17,3846.820068359375,5563.08984375,-1030.9658236239648
2019-04-18,3852.300048828125,5580.3798828125,-1023.0693344611018
2019-04-23,3806.97998046875,5591.68994140625,-934.0735384789723
2019-04-24,3752.199951171875,5576.06005859375,-855.8018204302634
2019-04-25,3713.719970703125,5557.669921875,-808.2312080676002
2019-04-26,3727.6201171875,5569.35986328125,-820.3683077170317
2019-04-29,3737.820068359375,5580.97998046875,-826.2325138502547
2019-04-30,3743.669921875,5586.41015625,-830.8299086448405
2019-05-02,3718.030029296875,5538.85986328125,-834.4293861449187
2019-05-03,3715.3701171875,5548.83984375,-819.889897248986
