Date,Adj Close_x,Adj Close_y,spread
2018-01-02,6166.0,1550.010009765625,-1164.1115801461674
2018-01-03,6175.2998046875,1552.5799560546875,-1165.6351792162204
2018-01-04,6185.39990234375,1555.719970703125,-1166.9409792140764
2018-01-05,6229.7001953125,1560.010009765625,-1182.1508398573665
2018-01-08,6236.5,1561.81005859375,-1183.3438978585518
2018-01-09,6241.5,1560.0999755859375,-1187.254857925975
2018-01-10,6205.89990234375,1559.800048828125,-1171.8844970334799
2018-01-11,6176.2001953125,1586.7900390625,-1131.8214260226582
2018-01-12,6176.7998046875,1591.969970703125,-1126.905427685666
2018-01-16,6165.89990234375,1572.969970703125,-1141.107558681595
2018-01-17,6134.2998046875,1586.6600341796875,-1113.5079092024134
2018-01-18,6130.39990234375,1576.72998046875,-1121.7213217927347
2018-01-19,6119.2998046875,1597.6300048828125,-1095.9353073204566
2018-01-22,6106.2001953125,1605.1700439453125,-1082.6291423052971
2018-01-23,6150.7001953125,1610.7099609375,-1096.677031143644
2018-01-24,6168.7998046875,1601.77001953125,-1113.5839755621641
2018-01-25,6164.7001953125,1601.6700439453125,-1111.8794039027412
2018-01-29,6187.60009765625,1598.1099853515625,-1125.5194364436275
2018-01-30,6135.2998046875,1582.8199462890625,-1117.7881725049606
2018-01-31,6146.5,1574.97998046875,-1130.558188910561
2018-02-01,6198.7998046875,1579.8699951171875,-1148.6892623338904
2018-02-02,6229.7998046875,1547.27001953125,-1194.9346756894133
2018-02-05,6128.39990234375,1491.0899658203125,-1206.4809856173279
2018-02-06,5930.2001953125,1507.1700439453125,-1103.1582698070042
2018-02-07,5981.5,1507.969970703125,-1124.939255709036
2018-02-08,5995.2001953125,1463.7900390625,-1175.1496764647545
2018-02-09,5937.5,1477.8399658203125,-1135.7015424672754
2018-02-12,5919.7001953125,1490.97998046875,-1114.7264914583843
2018-02-13,5957.0,1494.949951171875,-1127.1749776481943
2018-02-14,5940.0,1522.0999755859375,-1092.5419712314556
2018-02-15,6008.7001953125,1537.199951171875,-1107.682132416328
2018-02-16,6004.7998046875,1543.550048828125,-1099.6151787100616
2018-02-20,6045.60009765625,1529.989990234375,-1131.134523067874
2018-02-21,6047.2998046875,1531.8399658203125,-1130.0327167245641
2018-02-22,6057.7001953125,1529.989990234375,-1136.4606885380117
2018-02-23,6105.2001953125,1549.18994140625,-1138.1690694324375
2018-02-26,6146.10009765625,1559.3299560546875,-1146.0321861457346
2018-02-27,6159.2998046875,1536.469970703125,-1174.702357977029
2018-02-28,6117.2998046875,1512.449951171875,-1180.2350102075497
2018-03-01,6075.7001953125,1507.3900146484375,-1166.9838215385475
2018-03-02,6028.39990234375,1533.1700439453125,-1120.383366300116
2018-03-05,5996.39990234375,1546.050048828125,-1093.417748235796
2018-03-06,6061.5,1562.199951171875,-1105.9233081940556
2018-03-07,6005.39990234375,1574.530029296875,-1068.8993464743448
2018-03-08,6046.60009765625,1571.969970703125,-1089.594718011046
2018-03-09,6069.10009765625,1597.1400146484375,-1074.3286208339814
2018-03-12,6101.39990234375,1601.06005859375,-1084.626156721993
2018-03-13,6077.10009765625,1592.050048828125,-1082.9399899496707
2018-03-14,6042.60009765625,1584.31005859375,-1075.493928472733
2018-03-15,6027.60009765625,1576.6199951171875,-1076.5813607704636
2018-03-16,6054.89990234375,1586.050048828125,-1079.16800983324
2018-03-19,6064.7001953125,1570.56005859375,-1098.9718480620918
2018-03-20,6040.7998046875,1570.4100341796875,-1088.6015081876953
2018-03-21,6053.10009765625,1579.300048828125,-1085.1257800635399
2018-03-22,6043.2001953125,1543.8699951171875,-1116.1981401823286
2018-03-23,5929.0,1510.0799560546875,-1099.7200612315623
2018-03-26,5901.39990234375,1543.719970703125,-1053.9311622281944
2018-03-27,5943.7001953125,1513.5699462890625,-1102.7007355242026
2018-03-28,5899.2001953125,1513.030029296875,-1083.6528466858558
2018-03-29,5868.89990234375,1529.4300537109375,-1053.915378332913
2018-04-03,5859.10009765625,1512.1500244140625,-1066.8817745647111
2018-04-04,5863.7001953125,1531.6600341796875,-1049.396614679808
2018-04-05,5888.0,1542.9300537109375,-1048.8227716865053
2018-04-06,5886.89990234375,1513.300048828125,-1077.9685406303233
2018-04-09,5904.7001953125,1514.4599609375,-1084.6438798108024
2018-04-10,5951.7998046875,1543.4300537109375,-1076.4058769953767
2018-04-11,5925.7998046875,1546.800048828125,-1061.591321168214
2018-04-12,5911.39990234375,1557.3299560546875,-1044.722930995853
2018-04-13,5924.7001953125,1549.510009765625,-1058.39733922112
2018-04-16,5933.0,1563.030029296875,-1048.5306896370635
2018-04-17,5934.2998046875,1579.800048828125,-1032.3328121695517
2018-04-18,5956.2998046875,1583.56005859375,-1038.2566614662137
2018-04-19,5976.39990234375,1573.8199462890625,-1056.8443425364158
2018-04-20,5964.39990234375,1564.1199951171875,-1061.2621887652253
2018-04-23,5976.0,1562.1199951171875,-1068.3682665294018
2018-04-24,6009.39990234375,1553.280029296875,-1091.9100481220335
2018-04-26,6003.0,1557.8900146484375,-1084.482983120049
2018-04-27,6042.89990234375,1556.239990234375,-1103.695963483924
2018-04-30,6071.60009765625,1541.8800048828125,-1130.6890691294116
2018-05-01,6100.0,1550.3299560546875,-1134.740056670245
2018-05-02,6136.7001953125,1554.9100341796875,-1146.3145021345467
2018-05-03,6187.0,1546.56005859375,-1176.8052149684067
2018-05-04,6155.39990234375,1565.5999755859375,-1143.8557119736001
2018-05-07,6175.60009765625,1578.949951171875,-1139.3973656802495
2018-05-08,6183.2001953125,1586.3900146484375,-1135.3026783201753
2018-05-09,6204.39990234375,1596.050048828125,-1134.9742339155969
2018-05-10,6215.89990234375,1603.7099609375,-1132.376339043326
2018-05-11,6216.39990234375,1606.7900390625,-1129.5163486242873
2018-05-14,6235.0,1600.3399658203125,-1144.1537275141063
2018-05-15,6198.7001953125,1600.3399658203125,-1128.175446033093
2018-05-16,6208.10009765625,1616.3699951171875,-1116.283022622406
2018-05-17,6197.2001953125,1625.2900390625,-1102.5651096730226
2018-05-18,6190.89990234375,1626.6300048828125,-1098.4519097999605
2018-05-21,6190.2001953125,1637.43994140625,-1087.333979445818
2018-05-22,6149.89990234375,1625.239990234375,-1081.794732559591
2018-05-23,6140.2998046875,1627.6099853515625,-1075.1990105020714
2018-05-24,6144.10009765625,1628.219970703125,-1076.2618206734528
2018-05-25,6141.0,1626.9300537109375,-1076.187150902802
2018-05-29,6121.7001953125,1623.6500244140625,-1070.9718807213399
2018-05-30,6093.7998046875,1647.989990234375,-1034.3508489648802
2018-05-31,6123.5,1633.6099853515625,-1061.80414955354
2018-06-01,6104.0,1647.97998046875,-1038.850733903871
2018-06-04,6138.60009765625,1653.3699951171875,-1048.6908314938187
2018-06-05,6108.5,1664.6300048828125,-1024.181498843458
2018-06-06,6137.39990234375,1675.949951171875,-1025.5825789730648
2018-06-07,6169.39990234375,1667.77001953125,-1047.8481237951974
2018-06-08,6156.7998046875,1672.489990234375,-1037.5818999159737
2018-06-12,6164.7998046875,1682.300048828125,-1031.2932446176005
2018-06-13,6133.10009765625,1676.5400390625,-1023.0998227829346
2018-06-14,6129.60009765625,1684.719970703125,-1013.3792772005822
2018-06-15,6205.2998046875,1683.9100341796875,-1047.5103634488842
2018-06-18,6212.7998046875,1692.4599609375,-1042.2617522804876
2018-06-19,6208.89990234375,1693.449951171875,-1039.5551209254963
2018-06-20,6274.60009765625,1706.989990234375,-1054.9346923980397
2018-06-21,6332.89990234375,1688.949951171875,-1098.636872003839
2018-06-22,6322.10009765625,1685.5799560546875,-1097.253058644028
2018-06-25,6308.7001953125,1657.510009765625,-1119.424697399214
2018-06-26,6292.10009765625,1668.530029296875,-1101.0977230441767
2018-06-27,6290.5,1640.449951171875,-1128.4734775242214
2018-06-28,6305.7998046875,1645.02001953125,-1130.6380069954944
2018-06-29,6289.7001953125,1643.0699462890625,-1125.501428049256
2018-07-02,6273.2998046875,1655.0899658203125,-1106.262359818963
2018-07-03,6302.7998046875,1660.4200439453125,-1113.9174563456659
2018-07-05,6302.89990234375,1679.47998046875,-1094.9015803493003
2018-07-06,6355.7001953125,1694.050048828125,-1103.5729026970535
2018-07-09,6366.39990234375,1704.5999755859375,-1097.7327238891676
2018-07-10,6342.7998046875,1695.6199951171875,-1096.3245216506757
2018-07-11,6300.2001953125,1683.6600341796875,-1089.5331819838134
2018-07-12,6349.7998046875,1690.280029296875,-1104.7457153544428
2018-07-13,6351.89990234375,1687.0799560546875,-1108.870199947547
2018-07-16,6326.7001953125,1678.5400390625,-1106.3178255169373
2018-07-17,6288.39990234375,1687.260009765625,-1080.7390075795547
2018-07-18,6329.10009765625,1691.8699951171875,-1094.0442474649826
2018-07-19,6355.0,1701.31005859375,-1096.0046841713229
2018-07-20,6377.39990234375,1696.81005859375,-1110.3645704124983
2018-07-23,6320.10009765625,1698.4100341796875,-1083.5426296951837
2018-07-24,6355.2001953125,1680.199951171875,-1117.2029126473426
2018-07-25,6341.7001953125,1685.199951171875,-1106.2605445863937
2018-07-26,6337.60009765625,1695.3599853515625,-1094.2957482319457
2018-07-27,6391.5,1663.3399658203125,-1150.041179479918
2018-07-30,6368.7998046875,1653.1300048828125,-1150.2590725950258
2018-07-31,6366.2001953125,1670.800048828125,-1131.4447445222359
2018-08-01,6362.10009765625,1669.260009765625,-1131.1800214099753
2018-08-02,6327.7001953125,1682.0999755859375,-1103.198064405422
2018-08-03,6326.39990234375,1673.3699951171875,-1111.3556878810327
2018-08-06,6359.0,1684.31005859375,-1114.7653858190115
2018-08-07,6340.7998046875,1688.300048828125,-1102.764117115894
2018-08-08,6354.89990234375,1686.8800048828125,-1110.390677355188
2018-08-09,6383.60009765625,1690.8900146484375,-1119.013787883488
2018-08-10,6366.7998046875,1686.800048828125,-1115.708677825869
2018-08-13,6341.2998046875,1675.3199462890625,-1115.9643073609172
2018-08-14,6386.2001953125,1692.5799560546875,-1118.468345534116
2018-08-15,6415.7001953125,1670.6700439453125,-1153.3634322951934
2018-08-16,6412.60009765625,1685.75,-1136.918889477667
2018-08-17,6426.2001953125,1692.949951171875,-1135.7053668938129
2018-08-20,6435.10009765625,1698.68994140625,-1133.882894839665
2018-08-21,6383.0,1718.050048828125,-1091.5896054707673
2018-08-22,6373.7998046875,1722.5400390625,-1083.0499154749486
2018-08-23,6360.2998046875,1717.050048828125,-1082.5975376483752
2018-08-24,6357.89990234375,1725.6700439453125,-1072.9211645284545
